Unnamed: 0,ticker,Industry,cleaned_date,month,q,Issue_Date_Price,Three_Days_Later_Price,Prepared_remarks_Pos_Score,Prepared_remarks_Neg_Score,COVID_Period,Stock_Change,Stock_Direction,dominant_sentiment
684,HLF,Packaged Foods,2020-11-05,2020-11,2020-Q3,48.97999954,44.38999939,0.1394705279,0.07112096297,False,-4.59000015,0,1
1311,ELAN,Drug Manufacturers - Specialty & Generic,2022-02-24,2022-02,2021-Q4,27.88999939,28.40999985,0.1295212795,0.0547063505,False,0.52000046,1,0
1141,SAIC,Information Technology Services,2021-09-02,2021-09,2022-Q2,81.28504181,82.95111084,0.1058067344,0.02844562195,False,1.66606903,1,0
235,WH,Lodging,2020-02-13,2020-02,2019-Q4,54.57300949,54.41602325,0.3139737099,0.04919999801,True,-0.15698624,0,1
1163,AIN,Textile Manufacturing,2021-10-26,2021-10,2021-Q3,79.73940277,77.85695648,0.1662144406,0.1252495721,False,-1.88244629,0,1
694,HASI,Real Estate Services,2020-11-06,2020-11,2020-Q3,38.83171463,38.68366241,0.2029819917,0.02025410719,False,-0.14805222,0,1
204,ONTO,Semiconductor Equipment & Materials,2020-02-06,2020-02,2019-Q4,41.47000122,37.79999924,0.07758788113,0.04010289907,True,-3.67000198,0,0
534,VRRM,Infrastructure Operations,2020-05-11,2020-05,2020-Q1,9.109999657,9.119999886,0.08531018198,0.09053463303,True,0.010000229,1,0
804,USM,Telecom Services,2021-02-19,2021-02,2020-Q4,31.68000031,29.20999908,0.2292742757,0.06329035433,False,-2.47000123,0,1
325,CELH,Beverages - Non-Alcoholic,2020-03-12,2020-03,2019-Q4,1.706666946,1.073333025,0.1526243296,0.05777390519,True,-0.633333921,0,1
1418,CCI,REIT - Specialty,2022-10-20,2022-10,2022-Q3,111.8392105,108.0024643,0.1435786951,0.0241447594,False,-3.8367462,0,1
1366,BAH,Consulting Services,2022-05-20,2022-05,2022-Q4,75.40903473,77.55155182,0.1597535256,0.07769254657,False,2.14251709,1,1
1124,PRGO,Drug Manufacturers - Specialty & Generic,2021-08-11,2021-08,2021-Q2,38.75082016,36.91197586,0.2478441334,0.2092320599,False,-1.8388443,0,1
472,GMAB,Biotechnology,2020-05-06,2020-05,2020-Q1,25.53000069,27.52000046,0.1828010278,0.01947547379,True,1.98999977,1,1
964,LQDT,Internet Retail,2021-05-07,2021-05,2021-Q2,24.52000046,24.79999924,0.4849704318,0.09431078595,False,0.27999878,1,1
260,UEIC,Consumer Electronics,2020-02-20,2020-02,2019-Q4,44.97999954,48.47000122,0.2141652505,0.06852285067,True,3.49000168,1,1
1430,ELAN,Drug Manufacturers - Specialty & Generic,2022-11-08,2022-11,2022-Q3,13.14999962,13.51000023,0.07566086824,0.1312398463,False,0.36000061,1,0
1185,PTCT,Biotechnology,2021-10-28,2021-10,2021-Q3,36.43999863,39.31999969,0.1135407194,0.08133923635,False,2.88000106,1,0
495,BILL,Software - Application,2020-05-07,2020-05,2020-Q3,73.22000122,79.20999908,0.1353480401,0.03999931152,True,5.98999786,1,0
1287,EL,Household & Personal Products,2022-02-03,2022-02,2022-Q2,289.0899048,299.8764038,0.2081530256,0.03927468415,False,10.786499,1,1
508,LQDT,Internet Retail,2020-05-08,2020-05,2020-Q2,4.789999962,4.880000114,0.04456439335,0.3665276626,True,0.090000152,1,0
445,MHK,"Furnishings, Fixtures & Appliances",2020-05-05,2020-05,2020-Q1,82.43000031,84.86000061,0.1272326596,0.1294583182,True,2.4300003,1,0
436,INSP,Medical Devices,2020-05-05,2020-05,2020-Q1,68.75,71.44000244,0.2856777616,0.04767518491,True,2.69000244,1,1
637,AVDL,Drug Manufacturers - Specialty & Generic,2020-08-10,2020-08,2020-Q2,7.849999905,7.71999979,0.06198904291,0.04335539695,False,-0.130000115,0,0
840,AMBA,Semiconductor Equipment & Materials,2021-03-02,2021-03,2021-Q4,113.7099991,113.2600021,0.06063524708,0.05753659084,False,-0.449997,0,0
660,KTB,Apparel Manufacturing,2020-10-29,2020-10,2020-Q3,29.78082085,29.96936035,0.1111830505,0.03364816388,False,0.1885395,1,0
920,HLF,Packaged Foods,2021-05-04,2021-05,2021-Q1,44.88000107,50.16999817,0.4215759411,0.07356146723,False,5.2899971,1,1
932,PFGC,Food Distribution,2021-05-05,2021-05,2021-Q3,54.29000092,54.63999939,0.1971686855,0.08573086094,False,0.34999847,1,1
34,FOXF,Auto Parts,2019-07-31,2019-07,2019-Q2,80.08000183,75.65000153,0.1725407921,0.1084524572,False,-4.4300003,0,1
274,ACRE,REIT - Mortgage,2020-02-20,2020-02,2019-Q4,9.330090523,9.229481697,0.2014408832,0.02140115512,True,-0.100608826,0,1
1340,STRA,Education & Training Services,2022-04-28,2022-04,2022-Q1,61.81719589,61.84494781,0.2209885642,0.05187225342,False,0.02775192,1,1
678,INGN,Medical Devices,2020-11-04,2020-11,2020-Q3,29.94000053,29.19000053,0.1522518739,0.1961555872,False,-0.75,0,1
703,DIOD,Semiconductors,2020-11-09,2020-11,2020-Q3,63.47000122,62.70000076,0.3082210571,0.04278938472,False,-0.77000046,0,1
639,GMAB,Biotechnology,2020-08-12,2020-08,2020-Q2,36.38000107,36.91999817,0.07440498937,0.02180220885,False,0.5399971,1,0
693,VRRM,Infrastructure Operations,2020-11-06,2020-11,2020-Q3,10.23999977,12.0,0.1894710287,0.2029093802,False,1.76000023,1,1
207,CUZ,REIT - Office,2020-02-06,2020-02,2019-Q4,32.95560837,33.37862396,0.09537688866,0.05123000219,True,0.42301559,1,0
474,ENTA,Biotechnology,2020-05-06,2020-05,2020-Q2,51.66999817,51.47999954,0.08213885576,0.0726776287,True,-0.18999863,0,0
1058,AEM,Gold,2021-07-30,2021-07,2021-Q2,58.69070053,58.15532303,0.2238083705,0.01937379176,False,-0.5353775,0,1
243,NWL,Household & Personal Products,2020-02-14,2020-02,2019-Q4,16.1535511,16.0892601,0.198434623,0.05277876649,True,-0.064291,0,1
683,LAND,REIT - Specialty,2020-11-05,2020-11,2020-Q3,12.39522362,12.19331837,0.04960752434,0.1598477668,False,-0.20190525,0,0
758,LIN,Specialty Chemicals,2021-02-05,2021-02,2020-Q4,243.4305115,243.4020996,0.1509122588,0.0720658352,False,-0.0284119,0,1
748,NYT,Publishing,2021-02-04,2021-02,2020-Q4,49.77745438,48.72758102,0.1562677749,0.2280472066,False,-1.04987336,0,1
1276,FUL,Specialty Chemicals,2022-01-20,2022-01,2021-Q4,72.68608856,70.53914642,0.3807467312,0.02760739494,False,-2.14694214,0,1
555,CRMT,Auto & Truck Dealerships,2020-05-22,2020-05,2020-Q4,77.45999908,81.01999664,0.072762783,0.05340865379,True,3.55999756,1,0
549,CNTY,Resorts & Casinos,2020-05-20,2020-05,2020-Q1,4.170000076,4.880000114,0.1061264761,0.04671894262,True,0.710000038,1,0
250,SITE,Industrial Distribution,2020-02-18,2020-02,2019-Q4,115.2900009,112.2699966,0.4040253212,0.02776749401,True,-3.0200043,0,1
1419,SKX,Footwear & Accessories,2022-10-25,2022-10,2022-Q3,35.93000031,33.36000061,0.2612519947,0.1037568511,False,-2.5699997,0,1
545,SUZ,Paper & Paper Products,2020-05-15,2020-05,2020-Q1,6.973916054,6.633500576,0.07386707541,0.1706474173,True,-0.340415478,0,0
1349,SPGI,Financial Data & Stock Exchanges,2022-05-03,2022-05,2022-Q1,350.9345398,337.3999329,0.1696430812,0.1489631488,False,-13.5346069,0,1
1232,TS,Oil & Gas Equipment & Services,2021-11-04,2021-11,2021-Q3,21.38956833,22.64672852,0.2042904012,0.07373325154,False,1.25716019,1,1
972,AVDL,Drug Manufacturers - Specialty & Generic,2021-05-10,2021-05,2021-Q1,8.079999924,7.980000019,0.1004450828,0.05002850369,False,-0.099999905,0,0
542,UGP,Oil & Gas Refining & Marketing,2020-05-14,2020-05,2020-Q1,2.291368723,2.36214447,0.136464408,0.0923500292,True,0.070775747,1,0
473,EQR,REIT - Residential,2020-05-06,2020-05,2020-Q1,50.95516205,53.62734604,0.1084317733,0.1285786531,True,2.67218399,1,0
293,FTDR,Personal Services,2020-02-26,2020-02,2019-Q4,45.81000137,42.40000153,0.1762764171,0.03657079488,True,-3.40999984,0,1
413,HUBG,Integrated Freight & Logistics,2020-04-30,2020-04,2020-Q1,23.79042816,21.94099426,0.1104825077,0.2137603623,True,-1.8494339,0,0
983,BIDU,Internet Content & Information,2021-05-18,2021-05,2021-Q1,188.8800049,189.5299988,0.1107672291,0.02226621596,False,0.6499939,1,0
1036,FCN,Consulting Services,2021-07-29,2021-07,2021-Q2,142.75,143.75,0.132718207,0.1181814186,False,1.0,1,0
985,HRL,Packaged Foods,2021-05-20,2021-05,2021-Q2,44.42305374,44.3330574,0.2280546539,0.05776843708,False,-0.08999634,0,1
735,BAH,Consulting Services,2021-01-29,2021-01,2021-Q3,79.60491943,78.27771759,0.1077825867,0.04464728422,False,-1.32720184,0,0
992,CRWD,Software - Infrastructure,2021-06-03,2021-06,2022-Q1,216.0,215.4100037,0.1159159467,0.04458299971,False,-0.5899963,0,0
543,ARGX,Biotechnology,2020-05-14,2020-05,2020-Q1,148.3899994,164.6799927,0.08795576692,0.03672677707,True,16.2899933,1,0
1076,CW,Aerospace & Defense,2021-08-04,2021-08,2021-Q2,117.1783218,118.8729935,0.4140484035,0.03083126508,False,1.6946717,1,1
1117,PRA,Insurance - Property & Casualty,2021-08-06,2021-08,2021-Q2,21.05353928,22.3515625,0.1752435807,0.2387171593,False,1.29802322,1,1
1227,ACRE,REIT - Mortgage,2021-11-03,2021-11,2021-Q3,10.2080822,10.32541561,0.1034368525,0.02364456964,False,0.11733341,1,0
469,SBGI,Broadcasting,2020-05-06,2020-05,2020-Q1,12.47133541,12.9764986,0.05294385614,0.1360029668,True,0.50516319,1,0
842,ARGX,Biotechnology,2021-03-04,2021-03,2020-Q4,291.2799988,295.7900085,0.08703090027,0.0186726626,False,4.5100097,1,0
946,IDCC,Software - Application,2021-05-06,2021-05,2021-Q1,64.61515045,65.15577698,0.1803256012,0.02972339404,False,0.54062653,1,1
392,ROL,Personal Services,2020-04-29,2020-04,2020-Q1,25.24778748,25.17855453,0.1296695229,0.08872234263,True,-0.06923295,0,0
185,ACM,Engineering & Construction,2020-02-03,2020-02,2020-Q1,46.2437706,46.34091949,0.1657464392,0.04442310799,True,0.09714889,1,1
800,ALSN,Auto Parts,2021-02-18,2021-02,2020-Q4,35.88864899,35.32626724,0.09849169329,0.03573062029,False,-0.56238175,0,0
947,KTB,Apparel Manufacturing,2021-05-06,2021-05,2021-Q1,58.60942841,55.00189209,0.2878119834,0.03971847861,False,-3.60753632,0,1
457,ESE,Scientific & Technical Instruments,2020-05-06,2020-05,2020-Q2,72.85652161,78.40486908,0.08599269142,0.1587699838,True,5.54834747,1,0
900,FCN,Consulting Services,2021-04-29,2021-04,2021-Q1,140.0599976,141.0299988,0.1456204966,0.08567143939,False,0.9700012,1,1
55,TRIP,Travel Services,2019-08-08,2019-08,2019-Q2,38.47005844,35.91783905,0.05053954571,0.02891700156,False,-2.55221939,0,0
1191,CACI,Information Technology Services,2021-10-28,2021-10,2022-Q1,277.7399902,289.0,0.1184267513,0.02980712118,False,11.2600098,1,0
289,CVNA,Auto & Truck Dealerships,2020-02-26,2020-02,2019-Q4,101.5599976,82.91000366,0.4112203233,0.0248763368,True,-18.64999394,0,1
510,ATO,Utilities - Regulated Gas,2020-05-08,2020-05,2020-Q2,86.1936264,85.70652008,0.06698396988,0.04440438561,True,-0.48710632,0,0
1206,ETN,Specialty Industrial Machinery,2021-11-02,2021-11,2021-Q3,162.2135773,161.9016571,0.188971137,0.03592971588,False,-0.3119202,0,1
1187,SAIA,Trucking,2021-10-28,2021-10,2021-Q3,311.8599854,328.1199951,0.292012314,0.04275420681,False,16.2600097,1,1
988,DOMO,Software - Application,2021-05-27,2021-05,2022-Q1,65.62000275,66.5,0.2801694162,0.03756553531,False,0.87999725,1,1
871,FE,Utilities - Regulated Electric,2021-04-23,2021-04,2021-Q1,31.47965431,31.47108269,0.2097765139,0.06458059978,False,-0.00857162,0,1
1175,VBTX,Banks - Regional,2021-10-27,2021-10,2021-Q3,34.83087921,36.9131546,0.1410433426,0.07385150157,False,2.08227539,1,1
880,ALSN,Auto Parts,2021-04-28,2021-04,2021-Q1,40.26576614,38.86920547,0.1172643276,0.04194289446,False,-1.39656067,0,0
978,CELH,Beverages - Non-Alcoholic,2021-05-13,2021-05,2021-Q1,17.23333359,18.2266674,0.1174335241,0.08058410734,False,0.99333381,1,0
266,TSLX,Asset Management,2020-02-20,2020-02,2019-Q4,12.91203117,12.65135288,0.06790333427,0.03441172326,True,-0.26067829,0,0
417,V,Credit Services,2020-04-30,2020-04,2020-Q2,172.7675171,170.2831116,0.1249179989,0.140621969,True,-2.4844055,0,0
1101,GNL,REIT - Diversified,2021-08-05,2021-08,2021-Q2,11.47280598,11.33458042,0.3534983434,0.02348297182,False,-0.13822556,0,1
564,MOD,Auto Parts,2020-05-29,2020-05,2020-Q4,5.349999905,5.340000153,0.0908577377,0.3030882757,True,-0.009999752,0,0
1120,ARMK,Specialty Business Services,2021-08-10,2021-08,2021-Q3,23.69712067,24.51426125,0.1975930065,0.04078989625,False,0.81714058,1,1
723,FUL,Specialty Chemicals,2021-01-26,2021-01,2020-Q4,49.92353439,48.67999649,0.2437388524,0.0391544546,False,-1.2435379,0,1
438,ACGL,Insurance - Diversified,2020-05-05,2020-05,2020-Q1,22.57433128,24.67581749,0.08722062707,0.03925838247,True,2.10148621,1,0
1090,AXGN,Medical Devices,2021-08-04,2021-08,2021-Q2,19.29999924,18.25,0.1595663026,0.06650847681,False,-1.04999924,0,1
1182,SYK,Medical Devices,2021-10-28,2021-10,2021-Q3,259.20755,259.1689453,0.2395151369,0.09872621018,False,-0.0386047,0,1
837,CWEN,Utilities - Renewable,2021-03-01,2021-03,2020-Q4,23.80396271,22.62244034,0.08226794563,0.01843940699,False,-1.18152237,0,0
155,DG,Discount Stores,2019-12-05,2019-12,2019-Q3,145.213623,144.9514923,0.1292943029,0.02349842856,False,-0.2621307,0,0
27,ALX,REIT - Retail,2019-07-30,2019-07,2019-Q2,248.9749603,245.7724609,0.1123244688,0.03798255417,False,-3.2024994,0,0
488,CNP,Utilities - Regulated Electric,2020-05-07,2020-05,2020-Q1,15.67533398,16.0009861,0.06941461501,0.1571262758,True,0.32565212,1,0
798,FARO,Scientific & Technical Instruments,2021-02-18,2021-02,2020-Q4,89.98000336,93.59999847,0.1950570494,0.08507188906,False,3.61999511,1,1
1353,IRTC,Medical Devices,2022-05-05,2022-05,2022-Q1,118.1200027,120.3399963,0.1334522218,0.03919835621,False,2.2199936,1,0
233,RELX,Specialty Business Services,2020-02-13,2020-02,2019-Q4,24.10801506,24.17949867,0.2692661688,0.03658388779,True,0.07148361,1,1
360,GWW,Industrial Distribution,2020-04-23,2020-04,2020-Q1,243.4437408,261.0499878,0.1775609808,0.0722380826,True,17.606247,1,1
688,USM,Telecom Services,2020-11-06,2020-11,2020-Q3,28.71999931,30.78000069,0.2012017311,0.04963347981,False,2.06000138,1,1
1320,APEI,Education & Training Services,2022-03-02,2022-03,2021-Q4,20.94000053,19.67000008,0.08362434929,0.1253609306,False,-1.27000045,0,0
843,AQN,Utilities - Renewable,2021-03-05,2021-03,2020-Q4,12.00370693,12.05902386,0.09628695771,0.03895424493,False,0.05531693,1,0
697,TS,Oil & Gas Equipment & Services,2020-11-06,2020-11,2020-Q3,10.31182003,11.44594669,0.2891320959,0.05614468455,False,1.13412666,1,1
463,GNL,REIT - Diversified,2020-05-06,2020-05,2020-Q1,7.37216568,7.920741081,0.06465414787,0.03642522668,True,0.548575401,1,0
492,BMY,Drug Manufacturers - General,2020-05-07,2020-05,2020-Q1,51.38443375,52.74818039,0.1289030174,0.03081499599,True,1.36374664,1,0
297,CCI,REIT - Specialty,2020-02-27,2020-02,2019-Q4,120.0279617,126.3691025,0.07192740589,0.02631572913,True,6.3411408,1,0
13,CAL,Apparel Retail,2019-06-03,2019-06,2019-Q1,17.72765732,17.29794884,0.105003689,0.08282939484,False,-0.42970848,0,0
470,CCO,Advertising Agencies,2020-05-06,2020-05,2020-Q1,0.7599999905,0.8500000238,0.08744038331,0.1280525262,True,0.0900000333,1,0
561,DG,Discount Stores,2020-05-28,2020-05,2020-Q1,173.1144409,180.0630646,0.2128925611,0.03425062554,True,6.9486237,1,1
168,BSAC,Banks - Regional,2020-01-29,2020-01,2019-Q4,15.21496677,15.46186447,0.152658245,0.05538245328,True,0.2468977,1,1
299,CNP,Utilities - Regulated Electric,2020-02-27,2020-02,2019-Q4,21.26423836,20.90338516,0.1123698521,0.03065490769,True,-0.3608532,0,0
418,LAZ,Capital Markets,2020-04-30,2020-04,2020-Q1,21.4485569,19.54548073,0.08706857512,0.06915435443,True,-1.90307617,0,0
1093,ARW,Electronics & Computer Distribution,2021-08-05,2021-08,2021-Q2,117.7900009,118.4400024,0.326857316,0.05357732872,False,0.6500015,1,1
409,FTV,Scientific & Technical Instruments,2020-04-30,2020-04,2020-Q1,52.5108223,50.04938126,0.1178676866,0.2338864226,True,-2.46144104,0,0
1219,CDXC,Packaged Foods,2021-11-03,2021-11,2021-Q3,6.550000191,6.230000019,0.1077732543,0.1065058218,False,-0.320000172,0,0
1167,HSTM,Health Information Services,2021-10-26,2021-10,2021-Q3,25.59296989,26.39647484,0.07127838247,0.04644400515,False,0.80350495,1,0
415,LNG,Oil & Gas Midstream,2020-04-30,2020-04,2020-Q1,45.15150452,41.85386276,0.08597835153,0.1349227969,True,-3.29764176,0,0
422,HTH,Banks - Regional,2020-05-01,2020-05,2020-Q1,16.25042915,16.44215202,0.1233257023,0.1962099998,True,0.19172287,1,0
196,LITE,Communication Equipment,2020-02-04,2020-02,2020-Q2,86.51999664,87.30000305,0.09446599893,0.2148365327,True,0.78000641,1,0
692,MOD,Auto Parts,2020-11-06,2020-11,2021-Q2,9.619999886,10.10000038,0.1692180485,0.1427165079,False,0.480000494,1,1
681,LIN,Specialty Chemicals,2020-11-05,2020-11,2020-Q3,235.3539581,242.7888489,0.1488592252,0.06308003701,False,7.4348908,1,1
617,IDCC,Software - Application,2020-08-06,2020-08,2020-Q2,58.64365387,60.25812912,0.06632610162,0.05352741914,False,1.61447525,1,0
1274,HWC,Banks - Regional,2022-01-18,2022-01,2021-Q4,50.33312225,49.43711853,0.08554655313,0.03132292628,False,-0.89600372,0,0
1121,ACM,Engineering & Construction,2021-08-10,2021-08,2021-Q3,60.57350922,61.89476395,0.1572494954,0.03169048876,False,1.32125473,1,1
647,MAN,Staffing & Employment Services,2020-10-20,2020-10,2020-Q3,60.46012497,64.54227448,0.1107637462,0.3029683631,False,4.08214951,1,0
650,GGG,Specialty Industrial Machinery,2020-10-22,2020-10,2020-Q3,61.27010727,60.78536224,0.161829479,0.06732517481,False,-0.48474503,0,1
753,MTD,Diagnostics & Research,2021-02-04,2021-02,2020-Q4,1216.939941,1209.27002,0.2240299384,0.04244994341,False,-7.669921,0,1
789,CRMT,Auto & Truck Dealerships,2021-02-17,2021-02,2021-Q3,139.8699951,135.2599945,0.1803908041,0.1544745702,False,-4.6100006,0,1
1032,FTV,Scientific & Technical Instruments,2021-07-29,2021-07,2021-Q2,68.03507996,72.43016052,0.3354321927,0.03005598225,False,4.39508056,1,1
125,PRA,Insurance - Property & Casualty,2019-11-06,2019-11,2019-Q3,38.01485825,36.88391113,0.1646811385,0.1012850422,False,-1.13094712,0,1
893,CBRE,Real Estate Services,2021-04-29,2021-04,2021-Q1,85.15000153,85.38999939,0.2103872895,0.1345793275,False,0.23999786,1,1
1081,KAI,Specialty Industrial Machinery,2021-08-04,2021-08,2021-Q2,190.2426758,196.5124054,0.186559638,0.1356368009,False,6.2697296,1,1
1263,NIU,Auto Manufacturers,2021-11-22,2021-11,2021-Q3,20.01000023,21.0,0.08285111189,0.1469607219,False,0.98999977,1,0
1084,BDC,Communication Equipment,2021-08-04,2021-08,2021-Q2,53.31289673,52.44102478,0.2554926336,0.03473436665,False,-0.87187195,0,1
1275,JBHT,Integrated Freight & Logistics,2022-01-18,2022-01,2021-Q4,195.068985,193.5706482,0.1122812033,0.02839387022,False,-1.4983368,0,0
1013,AIN,Textile Manufacturing,2021-07-27,2021-07,2021-Q2,82.50126648,83.14640045,0.2559241287,0.214685148,False,0.64513397,1,1
1203,TFII,Trucking,2021-10-29,2021-10,2021-Q3,106.6982498,102.9436417,0.1070849697,0.03225399802,False,-3.7546081,0,0
476,TPC,Engineering & Construction,2020-05-06,2020-05,2020-Q1,6.190000057,8.489999771,0.08867202848,0.08038418815,True,2.299999714,1,0
1110,QRTEA,Internet Retail,2021-08-06,2021-08,2021-Q2,9.871658325,9.61809063,0.08270526464,0.06758960283,False,-0.253567695,0,0
976,CNR,Thermal Coal,2021-05-12,2021-05,2021-Q1,12.1596365,12.20604706,0.2626673549,0.05026468523,False,0.04641056,1,1
1360,ESE,Scientific & Technical Instruments,2022-05-09,2022-05,2022-Q2,60.56108856,64.21794128,0.1241109893,0.0389522356,False,3.65685272,1,0
126,QTRX,Medical Devices,2019-11-06,2019-11,2019-Q3,19.29000092,23.40999985,0.08334599622,0.02164476411,False,4.11999893,1,0
760,BHE,Electronic Components,2021-02-05,2021-02,2020-Q4,25.05345917,25.66362572,0.1829997099,0.07133570526,False,0.61016655,1,1
940,HPP,REIT - Office,2021-05-06,2021-05,2021-Q1,22.85592651,23.03193474,0.2148578344,0.1038134587,False,0.17600823,1,1
1318,DOMO,Software - Application,2022-03-01,2022-03,2022-Q4,44.0,42.95000076,0.08973947773,0.02711201413,False,-1.04999924,0,0
632,TRIP,Travel Services,2020-08-07,2020-08,2020-Q2,21.05999947,21.17000008,0.09690442309,0.04651760962,False,0.11000061,1,0
1071,CWEN,Utilities - Renewable,2021-08-03,2021-08,2021-Q2,24.95663071,25.51698494,0.0662768269,0.0218587541,False,0.56035423,1,0
937,PEG,Utilities - Regulated Electric,2021-05-05,2021-05,2021-Q1,54.01397705,55.63501358,0.114274336,0.173346178,False,1.62103653,1,0
1386,SPOK,Health Information Services,2022-07-28,2022-07,2022-Q2,5.013494492,5.292883873,0.09950791597,0.07383893952,False,0.279389381,1,0
754,GEOS,Oil & Gas Equipment & Services,2021-02-04,2021-02,2021-Q1,8.899999619,9.010000229,0.2069440633,0.2349376162,False,0.11000061,1,1
737,HLIT,Communication Equipment,2021-02-01,2021-02,2020-Q4,7.880000114,7.670000076,0.1861894118,0.0290819006,False,-0.210000038,0,1
1116,NVMI,Semiconductor Equipment & Materials,2021-08-06,2021-08,2021-Q2,101.1600037,100.3799973,0.1325674038,0.02246719459,False,-0.7800064,0,0
419,KAI,Specialty Industrial Machinery,2020-05-01,2020-05,2020-Q1,80.94612122,79.6895752,0.09067667127,0.1564236484,True,-1.25654602,0,0
36,CBZ,Specialty Business Services,2019-07-31,2019-07,2019-Q2,23.37000084,23.28000069,0.2633663714,0.06100028288,False,-0.09000015,0,1
326,DG,Discount Stores,2020-03-12,2020-03,2019-Q4,133.1948547,127.6877136,0.1694342111,0.02690111686,True,-5.5071411,0,1
623,DIOD,Semiconductors,2020-08-06,2020-08,2020-Q2,52.25,50.75,0.2173290536,0.03298668489,False,-1.5,0,1
505,HESM,Oil & Gas Midstream,2020-05-08,2020-05,2020-Q1,11.28163242,11.5608778,0.0994854264,0.0804315187,True,0.27924538,1,0
135,BCC,Building Materials,2019-11-07,2019-11,2019-Q3,27.71733475,26.99594307,0.0938852597,0.3251371123,False,-0.72139168,0,0
394,HCC,Coking Coal,2020-04-29,2020-04,2020-Q1,11.65006065,10.18374538,0.09194689617,0.3042599149,True,-1.46631527,0,0
256,IOSP,Specialty Chemicals,2020-02-19,2020-02,2019-Q4,97.71109009,89.69737244,0.171095999,0.2333080573,True,-8.01371765,0,1
370,ICLR,Diagnostics & Research,2020-04-23,2020-04,2020-Q1,148.8999939,151.0200043,0.1324745168,0.05916291041,True,2.1200104,1,0
106,MPW,REIT - Healthcare Facilities,2019-10-31,2019-10,2019-Q3,13.74703407,13.55472088,0.05272918443,0.03773708331,False,-0.19231319,0,0
1433,AVAV,Aerospace & Defense,2022-12-06,2022-12,2023-Q2,85.11000061,82.12999725,0.2806864014,0.1500988636,False,-2.98000336,0,1
259,SCL,Specialty Chemicals,2020-02-20,2020-02,2019-Q4,95.41085815,91.85326385,0.2754891694,0.07878960222,True,-3.5575943,0,1
1042,RSG,Waste Management,2021-07-29,2021-07,2021-Q2,110.2102814,112.6152878,0.1089809736,0.03278720689,False,2.4050064,1,0
1410,EL,Household & Personal Products,2022-08-18,2022-08,2022-Q4,269.8093567,254.1450348,0.1067098673,0.05154648097,False,-15.6643219,0,0
520,QRTEA,Internet Retail,2020-05-09,2020-05,2020-Q1,4.749406815,4.318158627,0.1671034633,0.1087956498,True,-0.431248188,0,1
522,ELAN,Drug Manufacturers - Specialty & Generic,2020-05-09,2020-05,2020-Q1,19.84000015,19.97999954,0.08440090184,0.07288221749,True,0.13999939,1,0
899,WST,Medical Instruments & Supplies,2021-04-29,2021-04,2021-Q1,321.9549866,327.2423401,0.2801448852,0.02504843101,False,5.2873535,1,1
750,MPW,REIT - Healthcare Facilities,2021-02-04,2021-02,2020-Q4,15.46497154,15.74834538,0.2325812699,0.02631053049,False,0.28337384,1,1
705,GIB,Information Technology Services,2020-11-11,2020-11,2020-Q4,71.08999634,68.41000366,0.228492545,0.07897154428,False,-2.67999268,0,1
203,NJR,Utilities - Regulated Gas,2020-02-06,2020-02,2020-Q1,35.24137115,35.51616669,0.0960051287,0.02374546928,True,0.27479554,1,0
1375,CCI,REIT - Specialty,2022-07-21,2022-07,2022-Q2,151.2707214,149.9504547,0.1972094374,0.01863210811,False,-1.3202667,0,1
1255,PYPL,Credit Services,2021-11-08,2021-11,2021-Q3,229.4199982,202.0299988,0.280831974,0.0390635971,False,-27.3899994,0,1
1224,CDW,Information Technology Services,2021-11-03,2021-11,2021-Q3,178.6369934,180.1101227,0.1339002784,0.04141802873,False,1.4731293,1,0
324,CDXC,Packaged Foods,2020-03-10,2020-03,2019-Q4,3.430000067,3.339999914,0.09364841399,0.1993742053,True,-0.090000153,0,0
1196,KRG,REIT - Retail,2021-10-29,2021-10,2021-Q3,17.59155083,18.42346954,0.05239832262,0.02896922175,False,0.83191871,1,0
1045,CBRE,Real Estate Services,2021-07-29,2021-07,2021-Q2,95.55999756,95.65000153,0.2501728967,0.02870868854,False,0.09000397,1,1
1400,GTN,Broadcasting,2022-08-05,2022-08,2022-Q2,17.28186035,16.54399872,0.1594579493,0.05507327927,False,-0.73786163,0,1
12,MOD,Auto Parts,2019-05-23,2019-05,2019-Q4,13.55000019,14.14000034,0.2562832031,0.07971121185,False,0.59000015,1,1
1296,ATO,Utilities - Regulated Gas,2022-02-09,2022-02,2022-Q1,100.7804642,98.77133179,0.08608843852,0.07647142117,False,-2.00913241,0,0
993,SAIC,Information Technology Services,2021-06-03,2021-06,2022-Q1,87.04009247,87.83644867,0.1583132744,0.03065793309,False,0.7963562,1,1
745,TENB,Software - Infrastructure,2021-02-02,2021-02,2020-Q4,52.79000092,46.25,0.1401394628,0.0354053881,False,-6.54000092,0,1
24,TPX,"Furnishings, Fixtures & Appliances",2019-07-25,2019-07,2019-Q2,19.04584122,19.52019119,0.248118937,0.03829664178,False,0.47434997,1,1
355,ORLY,Specialty Retail,2020-04-23,2020-04,2020-Q1,374.5299988,389.5,0.0653471748,0.181314248,True,14.9700012,1,0
700,CVGI,Auto Parts,2020-11-09,2020-11,2020-Q3,6.989999771,7.130000114,0.1155479737,0.1521062879,False,0.140000343,1,0
1385,HESM,Oil & Gas Midstream,2022-07-27,2022-07,2022-Q2,24.62332153,25.0599308,0.2818339393,0.06431778024,False,0.43660927,1,1
